s_m,x,y,z,x_quat,y_quat,z_quat,w_quat,speed,heading_rad,curvature_1pm,turn_radius_m,v_limit_mps,v_kappa_mps,v_ref_mps,v_ref_kmh,t_ref_s
242.7906094568543,89663.84603236795,43185.15401664483,0.0,0.0,0.0,-0.6142195472422678,0.789135189803055,8.333333333333334,-1.1226388110590877,-0.17468783117303727,5.7244971975721,10.0,3.7830203533592375,3.7830203533592375,13.618873272093255,40.39280632556477
245.57655195653612,89664.6369165013,43182.03065848995,0.0,0.0,0.0,-0.7230101371919843,0.6908374204670937,8.333333333333334,-1.4581264119390507,-0.11582535297406045,8.63368834476122,10.0,4.64588214033708,4.64588214033708,16.725175705213488,41.157303199411984
248.35517581193196,89664.5120400592,43179.28819767104,0.0,0.0,0.0,-0.8835584750190753,0.4683208528583435,8.333333333333334,-1.897361170384801,-0.1964900293411097,5.089316762551777,10.0,3.566972372528198,3.566972372528198,12.841100541101513,41.82584114378144
251.03941406388478,89663.0135227539,43177.078993122464,0.0,0.0,0.0,-0.9801747389059944,0.198135007534171,8.333333333333334,-2.454679565230898,-0.16882306434529637,5.923361265109398,10.0,3.848168806429039,3.848168806429039,13.85340770314454,42.54584979001859
253.9291277203999,89660.1639421,43175.8778704,0.0,0.0,0.0,-0.9971781210849404,0.0750719310362241,8.333333333333334,-2.860347661860586,-0.08571657852651003,11.666354597794925,10.0,5.4005450182817025,4.9077020186943185,17.667727267299547,43.25220526486211
256.9247168119981,89657.2102013,43175.4305943,0.0,0.0,0.0,-0.997253919602884,0.07405821923787,8.333333333333334,-2.992335677333058,-0.029030889757862093,34.446067907001776,10.0,9.279825955668805,5.7487198756294795,20.695391552266127,43.81288383615222
259.873333593584,89654.2806368,43174.9930699,0.0,0.0,0.0,-0.9994026571253026,0.0345590643809228,8.333333333333334,-3.0321305118409145,0.012551541787623523,79.67148713045376,10.0,14.113069043483575,6.475642687415987,23.312313674697553,44.29749904400989
262.8418211541555,89651.40001363785,43174.7936091067,0.0,0.0,0.0,-0.9834601309586624,0.1811247382738496,8.333333333333334,-2.919351676244203,0.0667967142405932,14.97079626399179,10.0,6.117760264997271,6.117760264997271,22.023936953990177,44.75607572443803
265.85584298761046,89648.40297902725,43173.65091709882,0.0,0.0,0.0,-0.94713302688933,0.3208411279363292,8.333333333333334,-2.6292262268911104,0.10496251490284766,9.527210746861304,10.0,4.880371591093578,4.880371591093578,17.56933772793688,45.339353915508916
268.6431005047347,89646.11357758859,43171.8987893534,0.0,0.0,0.0,-0.8359515075847935,0.5488033135529622,8.333333333333334,-2.239243469514032,0.1932539870132886,5.174537485383096,10.0,3.596712903952405,3.596712903952405,12.948166454228659,46.019525116352305
271.24178341441996,89645.15619153244,43169.68958480483,0.0,0.0,0.0,-0.6423205122637059,0.7664361418443747,8.333333333333334,-1.6685275482338282,0.1915789686590881,5.219779639692523,10.0,3.6124021231351455,3.6124021231351455,13.004647643286525,46.68749389456832
274.00883311663256,89645.69732278158,43166.64240611715,0.0,0.0,0.0,-0.4763055946031944,0.8792798078823927,8.333333333333334,-1.206649050169085,0.11979160292031692,8.347830529199788,10.0,4.568323141263046,4.568323141263046,16.445963308546965,47.44411481798322
276.8196073636322,89647.23746556757,43164.280842634194,0.0,0.0,0.0,-0.4026007258922369,0.9153756909111384,8.333333333333334,-0.911492579803108,0.10865764372648289,9.203218160309437,10.0,4.7966702409873445,4.7966702409873445,17.26801286755444,48.04622970793259
279.56581920322355,89649.02619,43162.3300419,0.0,0.0,0.0,-0.2122591553610985,0.9772134111673833,8.333333333333334,-0.6249703283364532,0.09154112760054954,10.92405158437219,10.0,5.225909390807544,5.225909390807544,18.81327380690716,48.57438236173445
282.4443357371424,89651.7586664,43161.0842303,0.0,0.0,0.0,-0.1957375553750827,0.9806563156456936,8.333333333333334,-0.4114904335104431,0.06072926245621818,16.4665263425673,10.0,6.416098180079405,6.026554665425836,21.69559679553301,49.108145878146644
285.41202392121534,89654.5054536,43159.9422239,0.0,0.0,0.0,-0.0527849396953557,0.9986059033178992,8.333333333333334,-0.24849048861628084,0.08626841237526477,11.59172833330968,10.0,5.383244452305152,5.383244452305152,19.379680028298548,49.629580123172225
288.3557216934079,89657.4697214,43159.6279716,0.0,0.0,0.0,0.1411861230448185,0.9899830698853256,8.333333333333334,0.09425592438159601,0.12122357553930269,8.249220463521004,10.0,4.541260965723343,4.541260965723343,16.348539476604035,50.23029091336704
291.2351365294699,89660.3626944,43160.4702638,0.0,0.0,0.0,0.3510208237493732,0.9363676528449236,8.333333333333334,0.4943221508153047,0.1444672477773297,6.921984154784483,10.0,4.159923122722487,4.159923122722487,14.975723241800955,50.92286245434789
